gvkey,year,patentcount
024302,2002,20
024302,2003,13
024302,2004,12
024302,2005,3
024302,2006,9
024302,2007,7
024302,2008,3
024302,2009,7
024302,2010,6
024302,2011,3
024302,2012,14
024302,2013,12
024302,2014,11
024302,2015,26
024302,2016,14
024302,2017,4
024304,1992,2
024304,1993,3
024304,1994,3
024304,1996,2
024304,1997,3
024304,1999,2
024304,2001,1
024304,2002,2
024304,2003,1
024306,1991,1
024306,1994,1
024306,1996,1
024306,1997,2
024315,1996,1
024318,1996,1
024318,1999,1
024318,2000,1
024318,2014,1
024321,2001,1
024321,2003,1
024338,1994,2
024338,1995,2
024338,1996,3
024338,1997,4
024338,1998,7
024338,1999,5
024344,1993,2
024344,1994,1
024344,1996,3
024344,1997,7
024344,1998,20
024344,1999,23
024344,2000,20
024344,2001,15
024344,2002,15
024344,2003,42
024344,2004,27
024344,2005,19
024344,2006,26
024344,2007,38
024344,2008,46
024344,2009,51
024344,2010,80
024344,2011,69
024344,2012,99
024344,2013,127
024344,2014,111
024344,2015,57
024344,2016,33
024344,2017,5
024352,1994,1
024352,1999,1
024352,2001,1
024352,2003,1
024352,2004,1
024352,2006,1
024352,2007,2
024352,2008,4
024352,2009,1
024352,2010,3
024352,2011,2
024352,2012,10
024352,2013,3
024352,2014,5
024352,2015,3
024352,2016,6
024352,2017,2
024353,1991,1
024353,1997,2
024353,2000,1
024357,1995,1
024357,1996,8
024357,1997,11
024357,1998,28
024363,1999,4
024363,2000,1
024363,2001,2
024363,2002,1
024363,2003,1
024363,2004,1
024363,2006,2
024363,2007,1
024369,1995,1
024369,1996,3
024369,1997,5
024370,1989,1
024370,1990,1
024370,1992,2
024370,1993,3
024370,1997,1
024370,1998,1
024370,2000,1
024370,2001,1
024370,2006,1
024373,2002,2
024379,2013,1
024382,1990,2
024382,1991,1
024382,1992,3
024382,1993,6
024382,1994,3
024382,1995,5
024382,1996,3
024382,1997,2
024382,1998,7
024382,1999,10
024382,2000,9
024382,2001,6
024382,2002,10
024383,1990,1
024384,1999,1
024384,2000,1
024384,2003,4
024384,2004,3
024385,1991,1
024385,1992,1
024385,1995,5
024386,1990,1
024386,1992,3
024386,1993,2
024386,1995,1
024386,1998,1
024396,2012,1
024402,1990,1
024402,1991,1
024402,1992,2
024402,1993,1
024402,1994,1
024402,1995,3
024402,1996,2
024402,1998,3
024402,1999,1
024402,2000,2
024402,2002,1
024402,2004,1
024402,2005,2
024405,1992,1
024405,1994,3
024405,1995,1
024405,1996,1
024405,1997,1
024405,1998,5
024405,1999,10
024405,2000,6
024405,2001,2
024405,2002,1
024405,2005,2
024405,2009,1
024405,2011,4
024405,2012,6
024405,2013,3
024405,2014,7
024405,2015,2
024405,2017,3
024409,1996,5
024409,1997,10
024409,1998,15
024409,1999,9
024409,2000,4
024409,2001,3
024409,2002,11
024409,2003,7
024409,2004,11
024409,2005,1
024409,2007,5
024409,2008,8
024409,2009,5
024419,1999,3
024419,2000,1
024419,2001,2
024419,2002,1
024449,2006,2
024458,2012,2
024458,2013,1
024458,2014,3
024458,2015,4
024468,1990,8
024468,1991,2
024468,1992,6
024468,1993,14
024468,1994,5
024468,1995,7
024468,1996,6
024468,1997,18
024468,1998,14
024468,1999,14
024468,2000,7
024468,2001,18
024468,2002,11
024468,2003,15
024468,2004,10
024468,2005,13
024468,2006,20
024468,2007,26
024468,2008,27
024468,2009,26
024468,2010,27
024468,2011,26
024468,2012,26
024468,2013,30
024468,2014,26
024468,2015,24
024468,2016,27
024468,2017,11
024473,1991,3
024473,1992,5
024473,1993,11
024473,1994,9
024473,1995,11
024473,1996,14
024473,1997,13
024473,1998,17
024473,1999,16
024473,2000,34
024473,2001,33
024473,2002,50
024473,2003,19
024473,2004,13
024473,2005,11
024473,2006,20
024473,2007,9
024473,2008,11
024475,1999,1
024475,2001,1
024475,2002,1
024486,1994,1
024489,2003,2
024489,2004,4
024489,2006,3
024498,1988,5
024498,1989,1
024498,1990,1
024498,1991,1
024498,1992,2
024498,1993,2
024498,1994,3
024501,2014,3
024501,2015,1
024501,2016,5
024505,1992,1
024505,1993,3
024505,1994,2
024505,1995,3
024505,1996,5
024506,2014,2
024506,2015,3
024506,2016,3
024508,2013,1
024508,2014,2
024508,2015,1
024508,2016,6
024508,2017,2
024509,1989,1
024512,2016,1
024515,2015,5
024515,2016,4
024515,2017,1
024517,1993,1
024517,1996,1
024523,2013,1
024523,2016,1
024523,2017,1
024535,1992,2
024535,1993,2
024535,1994,2
024535,1997,1
024537,2000,1
024537,2001,2
024537,2002,2
024537,2003,2
024537,2004,6
024537,2005,1
024537,2006,6
024547,2001,1
024547,2004,1
024547,2005,1
024547,2006,1
024598,2015,5
024598,2016,3
024607,2005,1
024608,1992,3
024608,1993,7
024608,1994,11
024608,1995,15
024608,1996,9
024608,1997,14
024608,1998,41
024608,1999,42
024608,2000,40
024608,2001,56
024608,2002,65
024611,2012,1
024611,2015,3
024611,2016,3
024612,1990,2
024612,1991,1
024612,1992,3
024612,1994,1
024612,1995,4
024612,1997,2
024612,1998,2
024616,2015,7
024616,2016,60
024616,2017,56
024623,1990,4
024623,1991,3
024623,1992,6
024623,1993,3
024623,1994,6
024625,1993,1
024625,1994,4
024625,1995,3
024625,1996,3
024625,1997,2
024625,1998,4
024625,1999,2
024625,2000,3
024625,2001,1
024625,2002,4
024625,2004,3
024625,2005,5
024625,2006,3
024625,2007,3
024625,2008,4
024625,2009,4
024625,2010,5
024625,2011,7
024625,2012,6
024625,2013,31
024625,2014,56
024625,2015,72
024625,2016,66
024625,2017,23
024635,2006,1
024635,2010,3
024638,2010,1
024638,2013,2
024638,2014,3
024638,2016,1
024648,2001,1
024648,2002,1
024648,2003,1
024648,2004,2
024655,1988,1
024655,1989,4
024655,1990,7
024655,1991,1
024655,1995,2
024655,1996,1
024660,2015,1
024661,1990,3
024661,1991,5
024661,1992,12
024661,1993,21
024661,1994,18
024661,1995,16
024662,1990,3
024662,1991,2
024662,1992,2
024662,1993,1
024662,1994,1
024662,1995,2
024662,1997,1
024662,1998,2
024662,1999,3
024662,2000,3
024662,2001,6
024662,2002,1
024662,2003,7
024662,2004,4
024662,2005,2
024667,1992,1
024689,1999,2
024689,2001,1
024689,2002,3
024689,2003,1
024689,2004,3
024689,2005,1
024689,2006,3
024695,1993,2
024695,1994,2
024695,1995,3
024699,1994,2
024699,1996,2
024699,1998,2
024699,1999,3
024699,2000,2
024699,2001,2
024699,2002,3
024699,2003,1
024699,2004,1
024699,2005,1
024699,2006,2
024701,1999,1
024701,2000,1
024701,2002,2
024701,2004,1
024701,2017,5
024712,1996,1
024712,1999,4
024712,2000,3
024712,2001,4
024712,2002,5
024712,2003,5
024712,2004,1
024715,1993,1
024720,1996,1
024720,2003,2
024720,2004,1
024720,2005,2
024720,2006,4
024720,2009,3
024720,2010,3
024720,2011,7
024720,2012,6
024720,2013,8
024720,2014,9
024720,2015,5
024720,2016,6
024720,2017,5
024723,1994,2
024728,1994,1
024728,1996,2
024728,1997,4
024728,1998,11
024728,1999,5
024728,2000,4
024728,2001,1
024728,2002,4
024728,2003,2
024728,2004,1
024750,2012,1
024751,1996,1
024751,1998,1
024751,1999,1
024755,1996,1
024755,1997,1
024757,1998,1
024758,1997,2
024758,2000,1
024759,2005,1
024759,2007,2
024759,2009,1
024759,2010,1
024767,2000,1
024771,1993,1
024771,1995,3
024771,1996,2
024771,1997,7
024771,1998,11
024771,1999,4
024771,2000,2
024771,2001,2
024771,2002,3
024771,2003,5
024771,2004,2
024771,2005,2
024771,2006,2
024771,2007,3
024771,2008,3
024778,1992,1
024778,1993,3
024781,1997,2
024781,1998,8
024781,1999,8
024781,2000,3
024781,2001,1
024781,2003,1
024781,2006,3
024781,2007,1
024781,2008,2
024781,2009,1
024781,2010,3
024782,1992,1
024782,1993,1
024782,1995,1
024782,1998,3
024782,1999,1
024782,2000,3
024782,2001,1
024782,2002,1
024782,2003,1
024782,2007,2
024782,2008,2
024782,2011,2
024782,2014,1
024782,2015,2
024782,2016,1
024783,2000,1
024783,2009,1
024783,2012,1
024783,2017,1
024791,1988,2
024791,1989,3
024791,1990,4
024791,1991,1
024791,1992,2
024791,1993,2
024791,1994,2
024791,1995,5
024791,1996,4
024791,1997,1
024795,1990,1
024795,1991,1
024795,1992,1
024795,1993,3
024795,1994,12
024795,1995,10
024795,1996,12
024795,1997,14
024795,1998,22
024795,1999,20
024795,2000,20
024795,2001,31
024795,2002,37
024795,2003,20
024795,2004,25
024795,2005,22
024795,2006,15
024795,2007,14
024795,2008,13
024795,2009,9
024795,2010,11
024795,2011,12
024795,2012,16
024795,2013,9
024795,2014,9
024795,2015,5
024795,2016,3
024795,2017,2
024797,2011,3
024797,2012,2
024797,2013,1
024797,2014,4
024797,2016,1
024800,1991,10
024800,1992,17
024800,1993,11
024800,1994,11
024800,1995,34
024800,1996,60
024800,1997,52
024800,1998,84
024800,1999,113
024800,2000,103
024800,2001,177
024800,2002,199
024800,2003,179
024800,2004,289
024800,2005,204
024800,2006,400
024800,2007,286
024800,2008,305
024800,2009,392
024800,2010,780
024800,2011,1058
024800,2012,1464
024800,2013,2172
024800,2014,2678
024800,2015,3026
024800,2016,3030
024800,2017,955
024803,1991,2
024803,1992,3
024803,1993,3
024803,1994,3
024803,1997,2
024803,1998,1
024803,1999,1
024803,2000,3
024803,2001,7
024803,2002,5
024803,2003,6
024803,2004,10
024803,2005,8
024803,2006,8
024803,2007,10
024803,2008,5
024803,2009,3
024803,2010,5
024803,2011,2
024803,2012,2
024803,2013,2
024803,2014,9
024815,1991,3
024815,1992,1
024815,1993,1
024815,1995,1
024828,2000,1
024832,2002,2
024837,1991,2
024837,1993,1
024837,1995,1
024837,1996,1
024837,2000,1
024837,2001,1
024837,2003,1
024837,2005,3
024837,2006,1
024837,2007,1
024837,2009,1
024837,2010,1
024837,2014,1
024837,2015,1
024837,2016,1
024842,1992,1
024842,1993,1
024842,1995,1
024842,1997,1
024842,1998,2
024842,1999,3
024842,2000,1
024842,2005,1
024842,2006,1
024842,2008,1
024842,2009,1
024842,2010,3
024843,1992,2
024843,1993,4
024843,1994,6
024843,1995,1
024843,1996,4
024843,1997,5
024843,1998,3
024843,1999,1
024843,2000,5
024843,2002,2
024843,2003,5
024843,2004,3
024843,2005,9
024843,2006,12
024843,2007,8
024843,2008,7
024843,2009,6
024843,2010,12
024843,2011,14
024845,1995,2
024845,1996,2
024845,1998,4
024845,1999,2
024852,1993,2
024852,1996,1
024852,1997,1
024852,1998,8
024852,2000,5
024852,2001,2
024852,2002,3
024852,2003,1
024852,2005,1
024852,2007,2
024853,1990,3
024853,1991,2
024853,1992,1
024853,1993,3
024853,1994,3
024853,1995,4
024853,1996,2
024853,1997,1
024853,1998,2
024853,1999,1
024853,2000,1
024853,2001,1
024853,2004,1
024853,2006,1
024853,2009,3
024853,2010,3
024853,2011,5
024853,2012,4
024853,2013,4
024853,2014,4
024853,2015,11
024853,2016,17
024854,1997,1
024854,1998,1
024854,1999,1
024856,1992,1
024856,1993,5
024856,1995,8
024856,1996,16
024856,1997,38
024856,1998,71
024856,1999,36
024856,2000,26
024856,2001,28
024856,2002,22
024856,2003,28
024856,2004,20
024856,2005,20
024856,2006,23
024856,2007,22
024856,2008,29
024856,2009,17
024856,2010,27
024856,2011,28
024856,2012,46
024856,2013,62
024856,2014,60
024856,2015,61
024856,2016,57
024856,2017,19
024858,1996,1
024858,1999,1
024858,2000,1
024858,2001,1
024859,1989,1
024859,1990,6
024859,1991,8
024859,1992,3
024859,1993,6
024859,1994,4
024859,1995,16
024859,1996,22
024867,1990,1
024867,1993,5
024867,1994,9
024867,1995,10
024877,1990,1
024877,1996,1
024877,1998,1
024877,1999,5
024877,2000,1
024878,1991,1
024878,1993,1
024878,1994,1
024878,1996,2
024878,1997,3
024878,1998,3
024878,1999,2
024878,2000,3
024878,2001,4
024878,2002,2
024878,2004,4
024878,2005,2
024878,2006,1
024878,2007,9
024878,2008,5
024878,2013,1
024878,2014,1
024878,2015,1
024878,2016,1
024878,2017,1
024881,1994,3
024881,1996,5
024881,1997,11
024881,1998,12
024881,1999,15
024881,2000,10
024881,2001,2
024881,2002,3
024882,1988,1
024882,1990,1
024882,1991,4
024882,1992,3
024888,1991,1
024888,1992,1
024888,1993,1
024888,1994,2
024888,1995,6
024888,1996,2
024888,1997,3
024888,1998,1
024888,1999,1
024888,2001,2
024888,2004,2
024888,2007,1
024888,2010,1
024888,2011,1
024888,2012,1
024888,2013,3
024888,2014,4
024888,2015,4
024888,2016,2
024888,2017,1
024890,1994,2
024890,1995,4
024890,1996,2
024890,1998,1
024890,2000,1
024890,2001,3
024890,2002,4
024890,2003,5
024890,2004,2
024890,2006,1
024890,2007,1
024890,2008,1
024890,2010,2
024890,2011,2
024890,2012,1
024890,2013,4
024890,2014,5
024890,2015,3
024890,2016,4
024890,2017,2
024898,1995,2
024898,1996,2
024898,1997,1
024898,1998,2
024898,1999,2
024898,2001,2
024898,2002,1
024898,2004,1
024898,2005,1
024898,2007,1
024898,2010,1
024898,2011,2
024905,2014,2
024905,2015,5
024905,2016,2
024905,2017,1
024907,1999,1
024907,2000,1
024908,1994,2
024908,1995,1
024908,1996,2
024908,1997,2
024908,1999,3
024911,2014,1
024911,2015,3
024911,2016,1
024911,2017,2
024914,1998,1
024914,2000,2
024922,2008,1
024922,2013,1
024925,1996,1
024925,1998,1
024925,2000,4
024925,2001,4
024925,2002,1
024925,2003,3
024925,2004,1
024925,2005,1
024925,2007,2
024925,2012,2
024925,2013,2
024925,2015,4
024928,1993,1
024928,1994,1
024929,1991,1
024929,1992,1
024935,1990,1
024935,1991,1
024935,1993,2
024935,1994,1
024935,1995,4
024943,1999,2
024943,2000,2
024943,2001,2
024943,2002,6
024943,2007,3
024943,2009,1
024943,2010,3
024943,2011,2
024943,2012,1
024943,2013,2
024943,2014,4
024943,2015,1
024943,2016,5
024943,2017,2
024971,1991,3
024971,1992,2
024971,1993,1
024971,1995,3
024971,1996,2
024971,1997,8
024971,1998,5
024971,2000,2
024971,2001,1
024971,2002,2
024975,1994,3
024975,1996,4
024975,1997,12
024975,1998,18
024975,1999,22
024975,2000,26
024975,2001,25
024975,2002,31
024975,2003,20
024975,2004,21
024975,2005,42
024975,2006,45
024975,2007,73
024975,2008,59
024975,2009,77
024975,2010,84
024975,2011,140
024975,2012,141
024975,2013,177
024975,2014,203
024975,2015,120
024975,2016,111
024975,2017,36
024978,1991,4
024978,1992,2
024978,1993,4
024978,1994,11
024978,1995,13
024978,1996,6
024978,1997,8
024978,1998,10
024978,1999,9
024978,2000,15
024978,2001,30
024978,2002,77
024978,2003,68
024978,2004,51
024978,2005,62
024978,2006,81
024978,2007,62
024978,2008,68
024978,2009,64
024978,2010,55
024978,2011,38
024978,2012,47
024978,2013,74
024978,2014,80
024978,2015,65
024978,2016,74
024978,2017,23
024982,2002,1
024988,1990,1
024988,1992,2
024988,1993,1
024988,1994,1
024988,1995,1
024988,1997,1
024988,1999,4
024996,1995,1
024996,1996,3
024996,1997,4
024996,1998,3
024996,1999,2
024996,2000,2
024996,2001,4
024996,2002,4
024996,2003,3
024996,2004,1
024996,2006,1
024996,2009,1
024996,2011,1
024996,2014,1
024996,2015,1
024998,2011,2
024998,2012,2
024998,2013,3
024998,2014,5
024998,2015,2
024998,2016,4
025005,1991,1
025012,1989,1
025012,1991,1
025012,1994,2
025015,1990,1
025015,1995,3
025015,1997,2
025017,1992,1
025017,1993,2
025017,1994,2
025017,1996,1
025017,1999,1
025021,2001,1
025027,2016,1
025029,1987,1
025029,1993,1
025031,2012,1
025033,2002,1
025033,2003,2
025033,2004,2
025033,2005,1
025033,2008,1
025047,1998,1
025047,1999,2
025047,2001,3
025047,2002,2
025047,2007,3
025047,2011,4
025047,2012,2
025047,2013,1
025047,2014,1
025056,1997,1
025056,1998,1
025056,1999,2
025056,2000,3
025056,2001,2
025056,2002,4
025056,2003,7
025056,2004,11
025056,2005,4
025056,2006,9
025056,2007,11
025056,2008,9
025056,2009,9
025056,2010,17
025056,2011,10
025056,2012,7
025056,2013,10
025056,2014,8
025056,2015,3
025056,2016,5
025056,2017,3
025076,1993,1
025076,1994,2
025076,1996,1
025076,1997,2
025077,2015,1
025077,2016,1
025081,1995,1
025081,1996,1
025081,1997,1
025081,2003,1
025086,1994,2
025086,1995,3
025086,1996,1
025086,1997,2
025088,2006,1
025088,2007,1
025088,2008,3
025088,2009,2
025088,2011,5
025088,2012,2
025088,2013,6
025088,2014,2
025088,2015,1
025091,1991,1
025095,1996,2
025095,1997,6
025095,1998,14
025095,1999,5
025095,2000,3
025095,2001,1
025095,2002,4
025095,2004,1
025095,2006,4
025095,2007,2
025095,2008,1
025095,2010,1
025095,2011,1
025095,2012,4
025095,2013,5
025098,2000,1
025099,1992,1
025099,1997,1
025099,1998,1
025099,1999,4
025099,2000,2
025099,2001,7
025099,2002,4
025099,2003,1
025099,2004,2
025099,2005,1
025099,2006,2
025108,2002,1
025110,1993,1
025110,1994,3
025110,1997,6
025110,1998,4
025110,1999,5
025110,2000,4
025110,2001,3
025110,2002,2
025110,2003,4
025110,2004,5
025110,2005,3
025110,2006,2
025110,2007,6
025110,2008,5
025110,2009,9
025110,2010,23
025110,2011,8
025110,2012,6
025110,2013,9
025110,2014,9
025110,2015,18
025110,2016,8
025110,2017,7
025112,1993,1
025114,1991,1
025114,1992,3
025114,1998,1
025114,1999,4
025115,1994,2
025115,1995,1
025115,1998,1
025115,1999,4
025115,2000,7
025119,2000,1
025119,2011,1
025119,2012,1
025119,2013,1
025119,2014,1
025119,2016,3
025119,2017,5
025121,1992,1
025121,1996,1
025121,1997,3
025124,1992,12
025124,1993,69
025124,1994,50
025124,1995,71
025124,1996,39
025124,1997,53
025124,1998,71
025124,1999,76
025124,2000,69
025124,2001,96
025124,2002,80
025124,2003,81
025124,2004,48
025124,2005,30
025124,2006,39
025124,2007,45
025124,2008,38
025124,2009,36
025124,2010,49
025124,2011,46
025124,2012,52
025124,2013,53
025124,2014,34
025124,2015,44
025124,2016,45
025124,2017,24
025128,2015,1
025128,2017,1
025129,2013,1
025129,2014,2
025129,2016,1
025130,1995,1
025130,1997,1
025130,1999,1
025130,2003,1
025130,2005,2
025130,2006,2
025130,2007,1
025130,2009,1
025130,2016,1
025132,2005,2
025132,2006,1
025138,1997,2
025138,1998,2
025138,1999,5
025138,2000,2
025138,2001,5
025138,2002,3
025138,2003,5
025138,2004,7
025138,2005,1
025147,1995,2
025148,2014,1
025149,1999,2
025154,1992,1
025154,1994,4
025154,1995,1
025154,1996,1
025154,1997,2
025154,1998,2
025154,1999,2
025154,2000,5
025157,1992,1
025157,1993,5
025157,1994,4
025157,1996,1
025157,1998,1
025157,2000,8
025157,2001,7
025157,2002,7
025157,2003,9
025157,2004,22
025157,2005,23
025157,2006,57
025157,2007,35
025157,2008,48
025157,2009,55
025157,2010,49
025157,2011,39
025157,2012,17
025157,2013,31
025157,2014,29
025157,2015,14
025157,2016,13
025157,2017,3
025164,1992,3
025164,1993,2
025164,1994,2
025164,1995,2
025164,1996,2
025164,1997,3
025164,1998,5
025164,1999,3
025164,2000,5
025164,2001,8
025164,2002,5
025166,1991,7
025166,1992,4
025166,1993,6
025166,1994,8
025166,1995,9
025166,1996,8
025166,1997,12
025166,1998,11
025166,1999,3
025166,2000,8
025166,2001,4
025166,2002,13
025166,2003,11
025166,2004,5
025166,2005,8
025166,2006,7
025166,2007,5
025166,2008,4
025166,2009,4
025166,2010,2
025166,2011,6
025166,2013,3
025166,2014,12
025166,2015,8
025166,2016,25
025166,2017,6
025168,2006,1
025170,1993,1
025170,2001,6
025170,2002,3
025170,2003,5
025170,2005,1
025170,2006,3
025170,2007,1
025170,2008,2
025170,2009,5
025170,2010,9
025170,2011,5
025170,2012,11
025170,2013,15
025170,2014,22
025170,2015,18
025170,2016,23
025180,1994,1
025180,1995,8
025180,1996,2
025180,1997,1
025180,1998,3
025180,1999,11
025180,2000,12
025180,2001,8
025180,2002,11
025180,2003,9
025180,2004,9
025180,2005,3
025180,2006,5
025180,2007,2
025180,2008,11
025180,2009,11
025180,2010,24
025180,2011,32
025180,2012,46
025180,2013,56
025180,2014,57
025180,2015,65
025180,2016,53
025180,2017,18
025181,1995,1
025181,1998,1
025181,2000,1
025181,2005,1
025183,1989,2
025200,1995,1
025201,2014,1
025201,2015,1
025212,1991,5
025212,1992,3
025212,1993,2
025212,1994,1
025212,1995,7
025212,1996,4
025212,1997,3
025212,1998,3
025212,1999,1
025216,2008,1
025224,1993,3
025224,1994,30
025224,1995,24
025224,1996,3
025224,1997,25
025224,1998,29
025224,1999,16
025224,2000,15
025224,2001,12
025224,2002,15
025224,2003,10
025224,2004,14
025224,2005,12
025224,2006,9
025224,2007,5
025224,2008,4
025224,2009,3
025224,2010,8
025224,2011,5
025241,2008,1
025268,1993,1
025274,1992,1
025274,1993,2
025274,1996,2
025274,1997,2
025274,1998,1
025274,1999,6
025274,2000,7
025274,2001,12
025274,2002,7
025274,2003,15
025274,2004,6
025274,2005,15
025274,2006,22
025274,2007,17
025274,2008,8
025274,2009,14
025274,2010,24
025274,2011,18
025274,2012,21
025274,2013,44
025274,2014,52
025274,2015,86
025274,2016,75
025274,2017,26
025279,1991,21
025279,1992,20
025279,1993,21
025279,1994,35
025279,1995,48
025279,1996,38
025279,1997,42
025279,1998,65
025279,1999,94
025279,2000,117
025279,2001,117
025279,2002,120
025279,2003,128
025279,2004,103
025279,2005,197
025279,2006,280
025279,2007,307
025279,2008,341
025279,2009,455
025279,2010,714
025279,2011,833
025279,2012,769
025279,2013,849
025279,2014,897
025279,2015,579
025279,2016,646
025279,2017,207
025297,2003,1
025302,2002,1
025302,2012,1
025302,2013,1
025305,2004,1
025313,1991,165
025313,1992,142
025313,1993,144
025313,1994,178
025313,1995,166
025313,1996,138
025313,1997,160
025313,1998,175
025313,1999,151
025313,2000,142
025313,2001,163
025313,2002,157
025313,2003,152
025313,2004,149
025313,2005,157
025313,2006,188
025313,2007,89
025313,2008,109
025313,2009,114
025313,2010,147
025313,2011,125
025313,2012,176
025313,2013,148
025313,2014,147
025313,2015,147
025313,2016,122
025313,2017,44
025315,1995,1
025315,2000,1
025315,2001,4
025315,2002,5
025315,2003,5
025315,2004,1
025317,1991,1
025317,1993,2
025317,1994,3
