gvkey,year,company,city,country_code,sector_code,patentcount,country,region
211865,2019,Suunto Oy,Vantaa,FIN,NA,7,Finland,Europe
201743,2019,Economos Industrie-Beteiligungen und Managementservice AG,Judenburg,AUT,NA,2,Austria,Europe
4099,2019,Dunlop Holdings PLC,LONDON,GBR,NA,1,United Kingdom,Europe
215449,2019,Ulstein Holding ASA,Ulsteinvik,NOR,NA,1,Norway,Europe
223534,2019,Norbain PLC,Wokingham,GBR,NA,1,United Kingdom,Europe
318761,2019,EuroChem Group AG,Zug,CHE,NA,1,Switzerland,Europe
337060,2019,Incanthera plc,Manchester,GBR,NA,1,United Kingdom,Europe
340102,2019,BoMill AB publ,Malmo,SWE,NA,1,Sweden,Europe
346469,2019,Medesis Pharma SA,Montpellier,FRA,NA,1,France,Europe
5439,2019,Halliburton Co,Houston,USA,10,1112,United States,North America
9465,2019,Schlumberger Ltd,Houston,USA,10,839,United States,North America
4503,2019,Exxon Mobil Corp,Spring,USA,10,369,United States,North America
4367,2019,Weatherford International plc,Houston,USA,10,167,United States,North America
2991,2019,Chevron Corp,San Ramon,USA,10,130,United States,North America
9653,2019,Shell Oil Co,Houston,USA,10,115,United States,North America
1976,2019,Baker Hughes Inc,Houston,USA,10,85,United States,North America
8549,2019,Conocophillips,Houston,USA,10,65,United States,North America
33326,2019,ChampionX Corp,The Woodlands,USA,10,64,United States,North America
63892,2019,NOV Inc,Houston,USA,10,63,United States,North America
35168,2019,Corteva Inc,Indianapolis,USA,15,475,United States,North America
34443,2019,Dow Inc,Midland,USA,15,441,United States,North America
4213,2019,Ecolab Inc.,Saint Paul,USA,15,203,United States,North America
4060,2019,DuPont  De Nemours Inc,Wilmington,USA,15,110,United States,North America
1913,2019,Avery Dennison Corp,Mentor,USA,15,96,United States,North America
4087,2019,E. I. du Pont de Nemours and Co,Indianapolis,USA,15,91,United States,North America
148210,2019,Chevron Phillips Chemical Co LLC,The Woodlands,USA,15,76,United States,North America
8247,2019,PPG Industries Inc.,Pittsburgh,USA,15,72,United States,North America
20194,2019,Hauser Inc,Long Beach,USA,15,70,United States,North America
29392,2019,Eastman Chemical Co,Kingsport,USA,15,62,United States,North America
5047,2019,GE Aerospace,Evendale,USA,20,2867,United States,North America
10983,2019,RTX Corp,Arlington,USA,20,2303,United States,North America
2285,2019,Boeing Co,Arlington,USA,20,1555,United States,North America
1300,2019,Honeywell International Inc,Charlotte,USA,20,989,United States,North America
7435,2019,3M Co,Saint Paul,USA,20,771,United States,North America
2817,2019,Caterpillar Inc,Irving,USA,20,518,United States,North America
3835,2019,DEERE & COMPANY,Moline,USA,20,409,United States,North America
10163,2019,Sundstrand Corp,Rockford,USA,20,353,United States,North America
6774,2019,Lockheed Martin Corp,Bethesda,USA,20,344,United States,North America
5878,2019,Illinois Tool Works Inc.,Glenview,USA,20,311,United States,North America
4839,2019,Ford Motor Co,Dearborn,USA,25,2684,United States,North America
64768,2019,Amazon.com Inc,Seattle,USA,25,2674,United States,North America
5073,2019,General Motors Co,Detroit,USA,25,1591,United States,North America
7906,2019,NIKE Inc,Beaverton,USA,25,1038,United States,North America
11465,2019,Whirlpool Corp,Benton Harbor,USA,25,363,United States,North America
6946,2019,Magna International Inc,Aurora,CAN,25,292,Canada,North America
114524,2019,eBay Inc.,San Jose,USA,25,265,United States,North America
28742,2019,BorgWarner Inc,Auburn Hills,USA,25,237,United States,North America
27575,2019,Acushnet Holdings Corp,Fairhaven,USA,25,196,United States,North America
63797,2019,ACNielsen Corp,New York,USA,25,192,United States,North America
8762,2019,Procter & Gamble Co (The),Cincinnati,USA,30,660,United States,North America
11259,2019,Walmart Inc,Bentonville,USA,30,430,United States,North America
8543,2019,Altria Group Inc,Richmond,USA,30,207,United States,North America
3170,2019,Colgate-Palmolive Co,New York,USA,30,206,United States,North America
179621,2019,Philip Morris International Inc,Stamford,USA,30,126,United States,North America
6435,2019,Kimberly-Clark Corp,Dallas,USA,30,113,United States,North America
8479,2019,PepsiCo Inc,Purchase,USA,30,101,United States,North America
3813,2019,Target Corp,Minneapolis,USA,30,80,United States,North America
11670,2019,Spectrum Brands Holdings Inc,Middleton,USA,30,64,United States,North America
148276,2019,Land O'Lakes Inc.,Arden Hills,USA,30,59,United States,North America
6266,2019,Johnson & Johnson,New Brunswick,USA,35,1457,United States,North America
7228,2019,Medtronic PLC,Galway,USA,35,1334,United States,North America
25279,2019,Boston Scientific Corp,Marlborough,USA,35,656,United States,North America
1078,2019,Abbott Laboratories,North Chicago,USA,35,536,United States,North America
2111,2019,Becton Dickinson and Co,Franklin Lakes,USA,35,513,United States,North America
10115,2019,Stryker Corp,Portage,USA,35,467,United States,North America
7257,2019,Merck & Co Inc,Rahway,USA,35,361,United States,North America
171002,2019,Globus Medical Inc,Audubon,USA,35,220,United States,North America
16101,2019,AbbVie Inc,North Chicago,USA,35,213,United States,North America
144559,2019,Zimmer Biomet Holdings Inc,Warsaw,USA,35,209,United States,North America
30990,2019,Capital One Financial Corp,McLean,USA,40,638,United States,North America
7647,2019,Bank of America Corp,Charlotte,USA,40,416,United States,North America
122594,2019,State Farm Insurance,Bloomington,USA,40,285,United States,North America
24616,2019,PayPal Holdings Inc,San Jose,USA,40,275,United States,North America
160225,2019,Mastercard Inc,Purchase,USA,40,266,United States,North America
179534,2019,Visa Inc,San Francisco,USA,40,249,United States,North America
122554,2019,United Services Auto Assn,San Antonio,USA,40,237,United States,North America
2176,2019,Berkshire Hathaway Inc,Omaha,USA,40,232,United States,North America
8007,2019,Wells Fargo & Co,San Francisco,USA,40,153,United States,North America
26367,2019,Block Inc,Oakland,USA,40,136,United States,North America
6066,2019,International Business Machines Corp,Armonk,USA,45,9538,United States,North America
6008,2019,Intel Corp,Santa Clara,USA,45,3712,United States,North America
12141,2019,Microsoft Corp,Redmond,USA,45,3297,United States,North America
1690,2019,Apple Inc,Cupertino,USA,45,2841,United States,North America
24800,2019,QUALCOMM Inc.,San Diego,USA,45,2395,United States,North America
14489,2019,Dell Technologies Inc,Round Rock,USA,45,1713,United States,North America
20779,2019,Cisco Systems Inc,San Jose,USA,45,1338,United States,North America
7343,2019,Micron Technology Inc.,Boise,USA,45,1280,United States,North America
5606,2019,HP Inc,Palo Alto,USA,45,1004,United States,North America
10499,2019,Texas Instruments Inc,Dallas,USA,45,897,United States,North America
160329,2019,Alphabet Inc,Mountain View,USA,50,3022,United States,North America
170617,2019,Meta Platforms Inc,Menlo Park,USA,50,1428,United States,North America
9899,2019,AT&T Inc,Dallas,USA,50,1324,United States,North America
2136,2019,Verizon Communications Inc,New York,USA,50,430,United States,North America
17874,2019,T-Mobile US Inc,Bellevue,USA,50,360,United States,North America
3980,2019,Walt Disney Co (The),Burbank,USA,50,294,United States,North America
3226,2019,Comcast Corp,Philadelphia,USA,50,275,United States,North America
2884,2019,Lumen Technologies Inc,Monroe,USA,50,182,United States,North America
30091,2019,Snap Inc,Santa Monica,USA,50,148,United States,North America
147204,2019,Cogent Communications Holdings Inc,Washington,USA,50,145,United States,North America
135990,2019,NRG Energy Inc,Houston,USA,55,100,United States,North America
5808,2019,Hydro Quebec,Montreal,CAN,55,9,Canada,North America
4029,2019,Dominion Energy Inc,Richmond,USA,55,7,United States,North America
4517,2019,NextEra Energy Inc,Juno Beach,USA,55,6,United States,North America
3413,2019,Consolidated Edison Inc.,New York,USA,55,5,United States,North America
9850,2019,Southern Co (The),Atlanta,USA,55,5,United States,North America
24216,2019,AES Corp (The),Arlington,USA,55,5,United States,North America
65090,2019,San Diego Gas & Electric Co,San Diego,USA,55,5,United States,North America
7904,2019,Nicor Inc.,Naperville,USA,55,3,United States,North America
1440,2019,American Electric Power Co Inc,Columbus,USA,55,2,United States,North America
138743,2019,Equinix Inc,Redwood City,USA,60,21,United States,North America
187039,2019,Zillow Group Inc,Seattle,USA,60,8,United States,North America
112111,2019,CoStar Group Inc,Washington,USA,60,6,United States,North America
39357,2019,Doma Holdings Inc,San Francisco,USA,60,2,United States,North America
7402,2019,Miller Industries Inc,Miami,USA,60,1,United States,North America
11456,2019,Weyerhaeuser Co,Seattle,USA,60,1,United States,North America
32102,2019,Redfin Corp,Seattle,USA,60,1,United States,North America
33433,2019,WeWork Inc,New York,USA,60,1,United States,North America
62374,2019,Iron Mountain Inc,Portsmouth,USA,60,1,United States,North America
6491,2019,Kohler Co,Kohler,USA,NA,191,United States,North America
8198,2019,Otis Elevator Co,Farmington,USA,NA,190,United States,North America
2789,2019,Carrier Corp,Palm Beach Gardens,USA,NA,171,United States,North America
10811,2019,UOP Inc,Des Plaines,USA,NA,124,United States,North America
7224,2019,Medline Industries Inc,Northfield,USA,NA,84,United States,North America
5367,2019,Guardian Industries,Auburn Hills,USA,NA,82,United States,North America
9239,2019,Rosemount Inc,Chanhassen,USA,NA,28,United States,North America
27326,2019,Vertiv Co,Westerville,USA,NA,24,United States,North America
2910,2019,Chamberlain Manufacturing Co,Chicago,USA,NA,16,United States,North America
4268,2019,Electro-Nite Co,Philadelphia,USA,NA,12,United States,North America
213479,2019,TotalEnergies Marketing Kenya PLC,Nairobi,KEN,10,21,Kenya,Other
222111,2019,Petroleo Brasileiro S.A.- Petrobras,Rio De Janeiro,BRA,10,10,Brazil,Other
28520,2019,Ypf Sociedad Anonima Yacimientos Petroliferos Fiscales,Buenos Aires,ARG,10,2,Argentina,Other
277768,2019,Lupatech SA,Sao Paulo,BRA,10,1,Brazil,Other
200499,2019,Vallourec & Mannesmann Tubes,Belo Horizonte,BRA,15,21,Brazil,Other
100465,2019,Sasol Ltd,Johannesburg,ZAF,15,13,South Africa,Other
200976,2019,Braskem SA,Sao Paulo,BRA,15,6,Brazil,Other
204440,2019,Makhteshim Agan Industries Ltd,Jingzhou,ISR,15,6,Israel,Other
209382,2019,Vale SA,Rio De Janeiro,BRA,15,3,Brazil,Other
220211,2019,ICL GROUP LTD,Tel Aviv,ISR,15,3,Israel,Other
17287,2019,Sibanye-Stillwater Limited,Weltevredenpark,ZAF,15,1,South Africa,Other
33728,2019,Sigma Lithium Corporation,Sao Paulo,BRA,15,1,Brazil,Other
102422,2019,Sappi Ltd,Johannesburg,ZAF,15,1,South Africa,Other
183968,2019,N2OFF Inc,Hod HaSharon,ISR,15,1,Israel,Other
65380,2019,Elbit Systems Ltd,Haifa,ISR,20,32,Israel,Other
213288,2019,Embraer SA,Sao Paulo,BRA,20,24,Brazil,Other
213287,2019,Embraco SA,Joinville,BRA,20,9,Brazil,Other
289223,2019,Alaris Holdings Ltd,Centurion,ZAF,20,7,South Africa,Other
23243,2019,Kornit Digital Ltd,Rosh Haayin,ISR,20,5,Israel,Other
222123,2019,Odebrecht SA,Salvador,BRA,20,5,Brazil,Other
170758,2019,Caesarstone Ltd,Menashe,ISR,20,4,Israel,Other
300107,2019,Nano Dimension Ltd,Ness Ziona,ISR,20,4,Israel,Other
35222,2019,Fiverr International Ltd,Tel Aviv,ISR,20,2,Israel,Other
345567,2019,Gencell Ltd,Petah Tikva,ISR,20,2,Israel,Other
205128,2019,Mahle-Metal Leve Sa,Mogi Guacu,BRA,25,24,Brazil,Other
206059,2019,Naspers Ltd,Cape Town,ZAF,25,19,South Africa,Other
275668,2019,Maytronics Ltd,Jezreel Valley,ISR,25,13,Israel,Other
285100,2019,Raval ACS Ltd,Beersheba,ISR,25,4,Israel,Other
271218,2019,Grendene SA,Sobral,BRA,25,3,Brazil,Other
41640,2019,Mobileye Global Inc,Jerusalem,ISR,25,1,Israel,Other
177939,2019,Springs Global Participaccoes SA,Montes Claros,BRA,25,1,Brazil,Other
220484,2019,Alpargatas SA,Sao Paulo,BRA,25,1,Brazil,Other
224604,2019,Delta Galil Industries Ltd,Caesarea,ISR,25,1,Israel,Other
297402,2019,Tadiran Group Ltd,Petah Tikva,ISR,25,1,Israel,Other
270509,2019,Natura &Co Holding SA,Sao Paulo,BRA,30,10,Brazil,Other
313254,2019,Hortifrut S.A.,Santiago,CHL,30,5,Chile,Other
23290,2019,Strauss Group Ltd,Petah Tikva,ISR,30,2,Israel,Other
285188,2019,Marfrig Global Foods SA,Sao Paulo,BRA,30,2,Brazil,Other
295237,2019,Tereos Internacional SA,Sao Paulo,BRA,30,2,Brazil,Other
14538,2019,Teva Pharmaceutical Industries Ltd,Tel Aviv,ISR,35,31,Israel,Other
286396,2019,Evogene Ltd,Rehovot,ISR,35,15,Israel,Other
240221,2019,APS Technologies Ltd,Heteren,ZAF,35,10,South Africa,Other
21103,2019,Lifeward Ltd,Yokneam Illit,ISR,35,5,Israel,Other
275799,2019,Xylo Technologies Ltd,Tel Aviv,ISR,35,5,Israel,Other
296885,2019,Redhill Biopharma Ltd,Tel Aviv,ISR,35,5,Israel,Other
152008,2019,Pluri Inc,Haifa,ISR,35,4,Israel,Other
186953,2019,InspireMD Inc,Tel Aviv,ISR,35,4,Israel,Other
138781,2019,Compugen Ltd,Holon,ISR,35,3,Israel,Other
160902,2019,Syneron Medical Ltd,Yokneam Illit,ISR,35,3,Israel,Other
209957,2019,Boe Ltd,Cape Town,ZAF,40,243,South Africa,Other
321213,2019,United Investment Ltd,Port Louis,MUS,40,7,Mauritius,Other
292249,2019,Cielo SA,Barueri,BRA,40,2,Brazil,Other
119754,2019,EFG Holding Company,6th of October City,EGY,40,1,Egypt,Other
240228,2019,Discovery Ltd,Johannesburg,ZAF,40,1,South Africa,Other
243365,2019,IBL Ltd,Port Louis,MUS,40,1,Mauritius,Other
279157,2019,Ecobank Transnational Inc,Lome,TGO,40,1,Togo,Other
313992,2019,CIM Financial Services Ltd,Port Louis,MUS,40,1,Mauritius,Other
320789,2019,The Trendlines Group Ltd,M P Misgav,ISR,40,1,Israel,Other
61902,2019,NICE Ltd,Ra'anana,ISR,45,37,Israel,Other
21002,2019,CyberArk Software Ltd,Petah Tikva,ISR,45,21,Israel,Other
23119,2019,SolarEdge Technologies Inc,Herzliya,ISR,45,17,Israel,Other
133905,2019,Nova Ltd,Rehovot,ISR,45,15,Israel,Other
18869,2019,Wix.com Ltd,Tel Aviv,ISR,45,14,Israel,Other
39786,2019,Valens Semiconductor Ltd,Hod Hasharon,ISR,45,12,Israel,Other
63185,2019,Check Point Software Technologies Ltd,Tel Aviv,ISR,45,11,Israel,Other
38590,2019,Innoviz Technologies Ltd,Rosh Haayin,ISR,45,10,Israel,Other
125074,2019,Radware Ltd,Tel Aviv,ISR,45,6,Israel,Other
133564,2019,Camtek Ltd,Migdal Haemek,ISR,45,5,Israel,Other
317637,2019,Nexxen International Ltd,Tel Aviv-Yafo,ISR,50,11,Israel,Other
222070,2019,Bezeq The Israel Telecommunication Corp Ltd,Holon,ISR,50,1,Israel,Other
205879,2019,Companhia De Electricidade Da Bahia Coelba,Salvador,BRA,55,1,Brazil,Other
334426,2020,Saudi Arabian Oil Company,Dhahran,SAU,10,687,Saudi Arabia,Asia Pacific
279449,2020,Idemitsu Kosan Co Ltd,Tokyo,JPN,10,89,Japan,Asia Pacific
285205,2020,SK Innovation Co Ltd,Seoul,KOR,10,46,South Korea,Asia Pacific
207074,2020,Reliance Industries Ltd,Mumbai,IND,10,40,India,Asia Pacific
140756,2020,CHINA PETROLEUM & CHEMICAL CORPORATION,Beijing,CHN,10,39,China,Asia Pacific
100158,2020,ENEOS Holdings Inc,Tokyo,JPN,10,30,Japan,Asia Pacific
212777,2020,Indian Oil Corp Ltd,New Delhi,IND,10,26,India,Asia Pacific
133870,2020,PetroChina Company Limited,Beijing,CHN,10,24,China,Asia Pacific
203741,2020,SK Discovery Co Ltd,Seongnam-si,KOR,10,11,South Korea,Asia Pacific
208175,2020,Oil & Natural Gas Corp Ltd,New Delhi,IND,10,11,India,Asia Pacific
245036,2020,Lg Chem Ltd,Seoul,KOR,15,965,South Korea,Asia Pacific
100697,2020,Shin-Etsu Chemical Co Ltd,Tokyo,JPN,15,286,Japan,Asia Pacific
100155,2020,Nippon Steel Corp,Tokyo,JPN,15,271,Japan,Asia Pacific
248963,2020,Saudi Basic Industries Corp,Riyadh,SAU,15,251,Saudi Arabia,Asia Pacific
100689,2020,Sumitomo Chemical Co Ltd,Tokyo,JPN,15,229,Japan,Asia Pacific
100258,2020,Asahi Kasei Corp,Tokyo,JPN,15,223,Japan,Asia Pacific
100724,2020,Toray Industries Inc,Tokyo,JPN,15,203,Japan,Asia Pacific
100683,2020,Nitto Denko Corp,Osaka,JPN,15,140,Japan,Asia Pacific
253738,2020,Jfe Holdings Inc,Tokyo,JPN,15,139,Japan,Asia Pacific
101154,2020,Zeon Corp,Tokyo,JPN,15,134,Japan,Asia Pacific
10622,2020,Toshiba Corp,Tokyo,JPN,20,1892,Japan,Asia Pacific
19043,2020,Mitsubishi Electric Corp,Tokyo,JPN,20,1358,Japan,Asia Pacific
5650,2020,Hitachi Ltd,Tokyo,JPN,20,1055,Japan,Asia Pacific
100048,2020,Fanuc Corp,Yamanashi,JPN,20,659,Japan,Asia Pacific
100012,2020,Mitsubishi Heavy Industries Ltd,Tokyo,JPN,20,526,Japan,Asia Pacific
102773,2020,Nichias Corp,Tokyo,JPN,20,302,Japan,Asia Pacific
221821,2020,Nidec Corporation,Kyoto,JPN,20,298,Japan,Asia Pacific
101851,2020,Fuji Electric Co Ltd,Tokyo,JPN,20,281,Japan,Asia Pacific
103409,2020,Techtronic Industries Co Ltd,Kwai Chung,HKG,20,230,"Hong Kong, SAR China",Asia Pacific
100259,2020,AGC Inc,Tokyo,JPN,20,194,Japan,Asia Pacific
251303,2020,Lg Electronics Inc,Seoul,KOR,25,3245,South Korea,Asia Pacific
9818,2020,Sony Group Corporation,Tokyo,JPN,25,2922,Japan,Asia Pacific
19661,2020,Toyota Motor Corp,Toyota,JPN,25,2640,Japan,Asia Pacific
7114,2020,Panasonic Holdings Corporation,Kadoma,JPN,25,2004,Japan,Asia Pacific
104607,2020,Hyundai Motor Co,Seoul,KOR,25,1633,South Korea,Asia Pacific
104606,2020,Kia Corporation,Seoul,KOR,25,1403,South Korea,Asia Pacific
5691,2020,Honda Motor Co Ltd,Tokyo,JPN,25,1336,Japan,Asia Pacific
19112,2020,Denso Corp,Kariya,JPN,25,1223,Japan,Asia Pacific
100699,2020,Sharp Corp,Sakai,JPN,25,1136,Japan,Asia Pacific
19413,2020,Sumitomo Electric Industries Ltd,Osaka,JPN,25,768,Japan,Asia Pacific
18715,2020,Kao Corp,Tokyo,JPN,30,112,Japan,Asia Pacific
286420,2020,CJ CheilJedang Corp,Seoul,KOR,30,108,South Korea,Asia Pacific
223528,2020,Japan Tobacco Inc,Tokyo,JPN,30,59,Japan,Asia Pacific
104854,2020,Unicharm Corporation,Tokyo,JPN,30,46,Japan,Asia Pacific
338946,2020,Smoore International Holdings Ltd,Shenzhen,CHN,30,44,China,Asia Pacific
278216,2020,Amorepacific Corp,Seoul,KOR,30,42,South Korea,Asia Pacific
100253,2020,Ajinomoto Co Inc,Tokyo,JPN,30,39,Japan,Asia Pacific
19344,2020,Shiseido Co Ltd,Tokyo,JPN,30,30,Japan,Asia Pacific
313859,2020,Korea Kolmar Co Ltd,Sejong City,KOR,30,27,South Korea,Asia Pacific
245697,2020,LG H&H Co Ltd,Seoul,KOR,30,20,South Korea,Asia Pacific
100686,2020,Olympus Corp,Tokyo,JPN,35,672,Japan,Asia Pacific
102146,2020,Terumo Corp,Tokyo,JPN,35,167,Japan,Asia Pacific
354265,2020,Shanghai United Imaging Healthcare Co Ltd,Shanghai,CHN,35,132,China,Asia Pacific
101256,2020,Fisher & Paykel Healthcare Corp Ltd,Auckland,NZL,35,125,New Zealand,Asia Pacific
212635,2020,Cochlear Ltd,Sydney,AUS,35,97,Australia,Asia Pacific
100718,2020,Takeda Pharmaceutical Co Ltd,Tokyo,JPN,35,88,Japan,Asia Pacific
100433,2020,Hoya Corp,Tokyo,JPN,35,81,Japan,Asia Pacific
350287,2020,PHC Holdings Corporation,Tokyo,JPN,35,78,Japan,Asia Pacific
212712,2020,Sysmex Corp,Kobe,JPN,35,65,Japan,Asia Pacific
296288,2020,Otsuka Holdings Co Ltd,Tokyo,JPN,35,50,Japan,Asia Pacific
160709,2020,Ping An Insurance Group Co of China Ltd,Shenzhen,CHN,40,21,China,Asia Pacific
356377,2020,Rakuten Bank Ltd,Tokyo,JPN,40,17,Japan,Asia Pacific
271034,2020,Mizuho Leasing Co Ltd,Tokyo,JPN,40,6,Japan,Asia Pacific
242218,2020,SBI Holdings Inc,Tokyo,JPN,40,3,Japan,Asia Pacific
10137,2020,Sumitomo Mitsui Financial Group Inc,Tokyo,JPN,40,2,Japan,Asia Pacific
207933,2020,Hanwha General Insurance Co Ltd,Seoul,KOR,40,2,South Korea,Asia Pacific
212856,2020,Macquarie Group Ltd,Sydney,AUS,40,2,Australia,Asia Pacific
223068,2020,Piramal Enterprises Limited,Mumbai,IND,40,2,India,Asia Pacific
241904,2020,Singapore Exchange Limited,Singapore,SGP,40,2,Singapore,Asia Pacific
15668,2020,Orix Corp,Tokyo,JPN,40,1,Japan,Asia Pacific
104604,2020,Samsung Electronics Co Ltd,Suwon,KOR,45,9267,South Korea,Asia Pacific
2721,2020,Canon Inc,Tokyo,JPN,45,3797,Japan,Asia Pacific
201395,2020,Taiwan Semiconductor Manufacturing Co Ltd,Hsinchu City,TWN,45,2850,Taiwan,Asia Pacific
242058,2020,Boe Technology Group Co Ltd,Beijing,CHN,45,2155,China,Asia Pacific
257018,2020,Seiko Epson Corp,Suwa,JPN,45,1343,Japan,Asia Pacific
18467,2020,Fujitsu Ltd,Tokyo,JPN,45,1129,Japan,Asia Pacific
160739,2020,LG Display Co Ltd,Seoul,KOR,45,1008,South Korea,Asia Pacific
7652,2020,Nec Corp,Tokyo,JPN,45,1003,Japan,Asia Pacific
4925,2020,Fujifilm Holdings Corp,Tokyo,JPN,45,1002,Japan,Asia Pacific
9135,2020,Ricoh Co Ltd,Tokyo,JPN,45,982,Japan,Asia Pacific
270615,2020,Tencent Holdings LTD,Shenzhen,CHN,50,625,China,Asia Pacific
164532,2020,Baidu Inc,Beijing,CHN,50,392,China,Asia Pacific
7908,2020,Nippon Telegraph and Telephone Corporation,Tokyo,JPN,50,326,Japan,Asia Pacific
102450,2020,Nintendo Co Ltd,Kyoto,JPN,50,155,Japan,Asia Pacific
133104,2020,KT Corporation,Seongnam-si,KOR,50,116,South Korea,Asia Pacific
203480,2020,SK Telecom Co Ltd,Seoul,KOR,50,99,South Korea,Asia Pacific
290702,2020,GREE Holdings Inc,Tokyo,JPN,50,69,Japan,Asia Pacific
200595,2020,Konami Group Corporation,Tokyo,JPN,50,51,Japan,Asia Pacific
204222,2020,Softbank Group Corp,Tokyo,JPN,50,51,Japan,Asia Pacific
255244,2020,NAVER Corp,Seongnam-si,KOR,50,40,South Korea,Asia Pacific
30874,2020,Korea Electric Power Corp,Naju-Si,KOR,55,26,South Korea,Asia Pacific
100846,2020,Osaka Gas Co Ltd,Osaka,JPN,55,9,Japan,Asia Pacific
100439,2020,Chugoku Electric Power Co Inc,Hiroshima,JPN,55,6,Japan,Asia Pacific
100688,2020,Tokyo Electric Power Co Holdings Inc,Chiyoda,JPN,55,6,Japan,Asia Pacific
100302,2020,Kansai Electric Power Co Inc,Osaka,JPN,55,3,Japan,Asia Pacific
100848,2020,Tokyo Gas Co Ltd,Tokyo,JPN,55,3,Japan,Asia Pacific
206877,2020,China Resources Gas Group Ltd,Wan Chai,HKG,55,3,"Hong Kong, SAR China",Asia Pacific
